cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_5590_00001,allée Suzanne Léger,1,,KY0300,1568039.73180000,5192089.87810000,1.29877502,45.91614744
87085_5590_00003,allée Suzanne Léger,3,,KY0300,1568036.23930000,5192090.83060001,1.29872974,45.91615534
87085_5590_00005,allée Suzanne Léger,5,,KY0300,1568015.83990000,5192096.06940000,1.29846539,45.91619855
87085_5590_00007,allée Suzanne Léger,7,,KY0300,1568011.95050000,5192097.02190000,1.29841500,45.91620637
87085_5590_00009,allée Suzanne Léger,9,,KY0300,1567991.23360000,5192102.41940000,1.29814652,45.91625094
87085_5590_00011,allée Suzanne Léger,11,,KY0300,1567987.66170000,5192103.53070000,1.29810018,45.91626025
87085_5011_00001,allée Teisserenc de Bort,1,,MN0124,1566477.80270000,5188845.08170001,1.27954839,45.88665677
87085_5011_00003,allée Teisserenc de Bort,3,,MN0125,1566506.58940000,5188884.66340000,1.27990818,45.88701843
87085_5011_00004,allée Teisserenc de Bort,4,,MN0052,1566485.81720000,5188826.72910000,1.27965673,45.88649324
87085_5011_00005,allée Teisserenc de Bort,5,,MN0116,1566523.41620000,5188896.41210000,1.28012166,45.88712738
87085_5011_00008,allée Teisserenc de Bort,8,,MN0065,1566509.85450000,5188860.74830000,1.27995689,45.88680393
87085_5013_00001,allée Télémaque,1,,LW0440,1567596.77420000,5187055.43870000,1.29445578,45.87077437
87085_5013_00002,allée Télémaque,2,,LW0421,1567600.79830000,5187063.28750000,1.29450543,45.87084575
87085_5013_00003,allée Télémaque,3,,LW0439,1567586.32790000,5187059.98460000,1.29432000,45.87081325
87085_5013_00004,allée Télémaque,4,,LW0422,1567587.70580000,5187068.89150000,1.29433529,45.87089364
87085_5013_00005,allée Télémaque,5,,LW0438,1567574.88520000,5187064.91370000,1.29417129,45.87085539
87085_5013_00006,allée Télémaque,6,,LW0423,1567576.58700000,5187073.65450000,1.29419079,45.87093435
87085_5013_00007,allée Télémaque,7,,LW0494,1567562.19060000,5187070.65130000,1.29400623,45.87090456
87085_5013_00008,allée Télémaque,8,,LW0424,1567563.08950000,5187079.48940000,1.29401537,45.87098423
87085_5013_00009,allée Télémaque,9,,LW0493,1567553.22870000,5187074.34220000,1.29388980,45.87093603
87085_5013_00010,allée Télémaque,10,,LW0425,1567552.85850000,5187084.03360000,1.29388236,45.87102314
87085_5013_00011,allée Télémaque,11,,LW0435,1567535.58280000,5187081.96510000,1.29366047,45.87100120
87085_5013_00012,allée Télémaque,12,,LW0426,1567542.30310000,5187088.62910000,1.29374517,45.87106245
87085_5013_00014,allée Télémaque,14,,LW0427,1567532.73810000,5187098.29090000,1.29361933,45.87114752
87085_5013_00015,allée Télémaque,15,,LW0434,1567525.93330000,5187080.82580000,1.29353652,45.87098909
87085_5013_00016,allée Télémaque,16,,LW0428,1567526.63980000,5187103.78320000,1.29353928,45.87119575
87085_5013_00017,allée Télémaque,17,,LW0433,1567518.54360000,5187083.76310000,1.29344055,45.87101409
87085_5013_00018,allée Télémaque,18,,LW0391,1567521.18820000,5187097.46200000,1.29347082,45.87113783
87085_5013_00019,allée Télémaque,19,,LW0393,1567510.66990000,5187085.10560000,1.29333878,45.87102465
87085_5013_00021,allée Télémaque,21,,LW0392,1567518.28940000,5187090.99570000,1.29343528,45.87107911
87085_5036_00003,allée Théophile Gramme,3,,SX0034,1567390.70850000,5185490.06240000,1.29223445,45.85665309
87085_5036_00008,allée Théophile Gramme,8,,SX0175,1567428.75160000,5185517.78940000,1.29271657,45.85690985
87085_5036_00014,allée Théophile Gramme,14,,SX0039,1567442.74640000,5185568.02030000,1.29288288,45.85736441
87085_5147_00001,allée Van Dyck,1,,OM0057,1562290.36130000,5182315.02860000,1.22748238,45.82708926
87085_5147_00003,allée Van Dyck,3,,OM0057,1562311.14560000,5182344.85830000,1.22774128,45.82736176
87085_5152_00001,allée Van Loo,1,,OM0062,1562255.91300000,5182397.30040000,1.22701556,45.82782244
87085_5152_00002,allée Van Loo,2,,OM0062,1562305.92280000,5182396.67490000,1.22765924,45.82782683
87085_5152_00004,allée Van Loo,4,,OM0062,1562317.53380000,5182415.38960000,1.22780328,45.82799750
87085_5152_00006,allée Van Loo,6,,OM0062,1562329.60270000,5182426.24400000,1.22795547,45.82809756
87085_5152_00008,allée Van Loo,8,,OM0062,1562341.41890000,5182445.21330000,1.22810208,45.82827056
87085_3786_00001,allée Vauquelin,1,,NZ0081,1564882.59350000,5186410.93350000,1.25968561,45.86444843
87085_3786_00002,allée Vauquelin,2,,NZ0101,1564880.72790000,5186421.52980000,1.25965861,45.86454338
87085_3786_00003,allée Vauquelin,3,,NZ0082,1564873.69660000,5186389.58700000,1.25957706,45.86425466
87085_3786_00004,allée Vauquelin,4,,NZ0100,1564869.54460000,5186407.71500000,1.25951850,45.86441691
87085_3786_00005,allée Vauquelin,5,,NZ0083,1564881.28660000,5186359.36300000,1.25968329,45.86398427
87085_3786_00006,allée Vauquelin,6,,NZ0098,1564863.40550000,5186386.62490000,1.25944539,45.86422599
87085_3786_00007,allée Vauquelin,7,,NZ0084,1564881.22830000,5186348.81170000,1.25968551,45.86388934
87085_3786_00008,allée Vauquelin,8,,NZ0223,1564862.73050000,5186367.74670000,1.25944201,45.86405604
87085_3786_00010,allée Vauquelin,10,,NZ0222,1564861.55580000,5186348.90020000,1.25943219,45.86388627
87085_3786_00012,allée Vauquelin,12,,NZ0087,1564873.15910000,5186344.48290000,1.25958283,45.86384882
