cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_3466_00085,rue Maurice Utrillo,85,,VA0118,1566691.04870000,5184402.06200000,1.28352880,45.84673052
87085_3473_00001,rue Max Linder,1,,NW0135,1561083.20820000,5183627.95400000,1.21157042,45.83865689
87085_3473_00001_bis,rue Max Linder,1,bis,NW0136,1561096.08640000,5183634.93390000,1.21173415,45.83872228
87085_3473_00002,rue Max Linder,2,,NW0177,1561090.06910000,5183618.88790000,1.21166134,45.83857672
87085_3473_00003,rue Max Linder,3,,NW0138,1561104.62130000,5183639.54640000,1.21184266,45.83876549
87085_3473_00004,rue Max Linder,4,,NW0176,1561103.99240000,5183603.60290000,1.21184495,45.83844204
87085_3473_00005,rue Max Linder,5,,NW0139,1561109.08780000,5183634.06940000,1.21190172,45.83871713
87085_3473_00006,rue Max Linder,6,,NW0175,1561111.87240000,5183589.65210000,1.21195039,45.83831814
87085_3473_00007,rue Max Linder,7,,NW0140,1561105.67720000,5183619.06500000,1.21186216,45.83858147
87085_3473_00008,rue Max Linder,8,,NW0174,1561107.33300000,5183560.37260000,1.21190043,45.83805384
87085_3473_00009,rue Max Linder,9,,NW0141,1561111.76760000,5183607.93270000,1.21194376,45.83848256
87085_3473_00010,rue Max Linder,10,,NW0173,1561091.85370000,5183552.02550000,1.21170363,45.83797562
87085_3473_00011,rue Max Linder,11,,NW0142,1561122.40760000,5183588.34530000,1.21208636,45.83830851
87085_3473_00012,rue Max Linder,12,,NW0172,1561080.73460000,5183545.77600000,1.21156234,45.83791716
87085_3473_00014,rue Max Linder,14,,NW0171,1561069.11200000,5183539.23850000,1.21141465,45.83785600
87085_3473_00015,rue Max Linder,15,,NW0143,1561147.70870000,5183586.88330000,1.21241240,45.83830047
87085_3473_00016,rue Max Linder,16,,NW0170,1561054.84070000,5183531.41620000,1.21123325,45.83778276
87085_3473_00017,rue Max Linder,17,,NW0144,1561160.46140000,5183594.00070000,1.21257446,45.83836707
87085_3473_00018,rue Max Linder,18,,NW0169,1561035.97440000,5183521.39990000,1.21099334,45.83768884
87085_3473_00020,rue Max Linder,20,,NW0168,1561013.79960000,5183534.21850000,1.21070426,45.83779967
87085_3473_00021,rue Max Linder,21,,NW0146,1561159.65940000,5183584.35920000,1.21256693,45.83828017
87085_3473_00022,rue Max Linder,22,,NW0182,1561003.85230000,5183548.71580000,1.21057205,45.83792807
87085_3473_00023,rue Max Linder,23,,NW0147,1561156.55690000,5183577.04460000,1.21252911,45.83821375
87085_3473_00025,rue Max Linder,25,,NW0148,1561145.19290000,5183570.91000000,1.21238463,45.83815627
87085_3473_00027,rue Max Linder,27,,NW0149,1561129.85480000,5183562.39770000,1.21218970,45.83807660
87085_3473_00029,rue Max Linder,29,,NW0150,1561118.33940000,5183556.11670000,1.21204331,45.83801778
87085_3473_00031,rue Max Linder,31,,NW0151,1561106.23540000,5183549.64830000,1.21188941,45.83795714
87085_3473_00033,rue Max Linder,33,,NW0152,1561095.08410000,5183543.53600000,1.21174766,45.83789991
87085_3473_00035,rue Max Linder,35,,NW0153,1561081.47670000,5183536.07030000,1.21157470,45.83783000
87085_3473_00037,rue Max Linder,37,,NW0154,1561070.78890000,5183530.13500000,1.21143887,45.83777445
87085_3473_00039,rue Max Linder,39,,NW0155,1561058.57370000,5183523.39740000,1.21128361,45.83771138
87085_3473_00041,rue Max Linder,41,,NW0156,1561044.84630000,5183515.78580000,1.21110914,45.83764013
87085_3473_00043,rue Max Linder,43,,NW0157,1561038.69790000,5183511.09830000,1.21103137,45.83759672
87085_3473_00045,rue Max Linder,45,,NW0158,1561034.20370000,5183509.41980000,1.21097402,45.83758072
87085_3473_00047,rue Max Linder,47,,NW0159,1561025.08880000,5183511.19930000,1.21085620,45.83759488
87085_3473_00049,rue Max Linder,49,,NW0160,1561013.66450000,5183518.63120000,1.21070702,45.83765943
87085_3473_00051,rue Max Linder,51,,NW0161,1561000.21770000,5183513.86640000,1.21053535,45.83761385
87085_3473_00053,rue Max Linder,53,,NW0164,1560990.01680000,5183506.47170000,1.21040621,45.83754527
87085_3473_00055,rue Max Linder,55,,NW0165,1560987.03760000,5183510.88380000,1.21036659,45.83758435
87085_3473_00057,rue Max Linder,57,,NW0166,1560989.05300000,5183517.12680000,1.21039072,45.83764092
87085_3473_00059,rue Max Linder,59,,NW0167,1561002.55580000,5183525.31760000,1.21056213,45.83771733
87085_3473_00061,rue Max Linder,61,,NW0184,1560988.57290000,5183555.39610000,1.21037347,45.83798507
87085_0210_00001,rue Messager,1,,NS0052,1563753.31340000,5181308.05410000,1.24659182,45.81832232
87085_0210_00002,rue Messager,2,,NS0114,1563799.04820000,5181160.43020000,1.24722200,45.81700341
87085_0210_00003,rue Messager,3,,NS0051,1563729.21940000,5181308.85200000,1.24628161,45.81832472
87085_0210_00004,rue Messager,4,,NS0114,1563795.25400000,5181186.42170000,1.24716583,45.81723647
87085_0210_00005,rue Messager,5,,NS0051,1563704.60890000,5181309.79210000,1.24596473,45.81832830
87085_0210_00006,rue Messager,6,,NS0114,1563791.01050000,5181215.83840000,1.24710291,45.81750025
87085_0210_00008,rue Messager,8,,NS0114,1563787.95880000,5181240.63900000,1.24705663,45.81772274
87085_0210_00010,rue Messager,10,,NS0114,1563786.76830000,5181267.64120000,1.24703366,45.81796541
87085_0210_00012,rue Messager,12,,NS0114,1563788.05760000,5181295.96330000,1.24704223,45.81822043
87085_0210_00014,rue Messager,14,,NS0108,1563770.28950000,5181329.13690000,1.24680424,45.81851533
87085_3505_00002,rue Michel Ange,2,,CR0189,1566553.54390000,5183952.02060000,1.28188383,45.84265544
87085_3505_00005,rue Michel Ange,5,,CR0398,1566534.67000000,5183937.00490000,1.28164508,45.84251670
87085_3505_00006,rue Michel Ange,6,,CR0190,1566529.86450000,5183944.52280000,1.28158114,45.84258339
87085_3505_00008,rue Michel Ange,8,,CR0191,1566517.73160000,5183940.83420000,1.28142600,45.84254786
87085_3505_00012,rue Michel Ange,12,,CR0264,1566500.69910000,5183935.68060000,1.28120821,45.84249819
87085_3505_00015,rue Michel Ange,15,,CR0245,1566498.91390000,5183926.12540000,1.28118789,45.84241189
87085_3505_00020,rue Michel Ange,20,,CR0265,1566457.28000000,5183922.30730000,1.28065308,45.84236946
87085_3505_00021,rue Michel Ange,21,,CR0187,1566480.07830000,5183920.38780000,1.28094705,45.84235662
87085_3505_00024,rue Michel Ange,24,,CR0193,1566437.11470000,5183916.17920000,1.28039524,45.84231042
87085_3505_00027,rue Michel Ange,27,,CR0311,1566445.61830000,5183909.74970000,1.28050648,45.84225423
87085_3507_00001,rue Michel Boutaud,1,,PO0143,1559886.53940000,5184528.05320000,1.19590720,45.84651087
87085_3507_00003,rue Michel Boutaud,3,,PO0142,1559866.96150000,5184535.97410000,1.19565289,45.84657813
87085_3507_00004,rue Michel Boutaud,4,,PO0039,1559828.55080000,5184564.91430000,1.19515004,45.84683063
87085_3507_00006_b,rue Michel Boutaud,6,b,PO0183,1559783.76460000,5184585.37140000,1.19456760,45.84700552
87085_3507_00007,rue Michel Boutaud,7,,PO0118,1559809.66180000,5184561.58150000,1.19490788,45.84679680
87085_3507_00008,rue Michel Boutaud,8,,PO0191,1559773.32220000,5184591.08950000,1.19443152,45.84705482
87085_3507_00009,rue Michel Boutaud,9,,PO0042,1559787.45200000,5184570.85060000,1.19461930,45.84687565
87085_3507_00011,rue Michel Boutaud,11,,PO0042,1559771.68710000,5184578.89250000,1.19441403,45.84694477
87085_3507_00015,rue Michel Boutaud,15,,PO0042,1559755.60780000,5184586.45600000,1.19420486,45.84700953
87085_3507_00017,rue Michel Boutaud,17,,PO0025,1559681.29030000,5184622.54900000,1.19323773,45.84731904
87085_3507_00019,rue Michel Boutaud,19,,PO0026,1559662.67310000,5184631.72940000,1.19299541,45.84739782
87085_3507_00024,rue Michel Boutaud,24,,PO0171,1559678.03530000,5184639.49950000,1.19319088,45.84747085
87085_3507_00026,rue Michel Boutaud,26,,PO0169,1559670.75920000,5184643.33600000,1.19309611,45.84750388
87085_3507_00028,rue Michel Boutaud,28,,PO0170,1559661.10190000,5184647.43699999,1.19297060,45.84753880
87085_3510_00001,rue Michel Chevalier,1,,BC0113,1563768.32050000,5183339.31360000,1.24620937,45.83659761
87085_3510_00004,rue Michel Chevalier,4,,BC0014,1563752.87140000,5183346.93210000,1.24600839,45.83666309
87085_3510_00005,rue Michel Chevalier,5,,BC0112,1563746.05530000,5183331.39760000,1.24592508,45.83652199
87085_3510_00006,rue Michel Chevalier,6,,BC0015,1563745.93540000,5183344.38480000,1.24591985,45.83663880
87085_3510_00007,rue Michel Chevalier,7,,BC0111,1563737.30880000,5183328.05890000,1.24581346,45.83649023
87085_3510_00009,rue Michel Chevalier,9,,BC0110,1563727.32740000,5183321.06700000,1.24568699,45.83642535
87085_3510_00010,rue Michel Chevalier,10,,BC0079,1563719.21050000,5183330.27170000,1.24557992,45.83650655
87085_3510_00011,rue Michel Chevalier,11,,BC0109,1563720.04290000,5183314.70780000,1.24559504,45.83636670
87085_3510_00013,rue Michel Chevalier,13,,BC0108,1563714.56700000,5183310.15980000,1.24552586,45.83632471
87085_3510_00014,rue Michel Chevalier,14,,BC0080,1563702.01280000,5183315.60130000,1.24536275,45.83637117
87085_3510_00015,rue Michel Chevalier,15,,BC0107,1563707.69700000,5183303.95610000,1.24543921,45.83626754
87085_3510_00016,rue Michel Chevalier,16,,BC0081,1563695.67920000,5183310.16150000,1.24528279,45.83632098
87085_3510_00017,rue Michel Chevalier,17,,BC0106,1563700.87440000,5183298.18010000,1.24535304,45.83621423
87085_3510_00018,rue Michel Chevalier,18,,BC0082,1563689.71660000,5183304.87040000,1.24520755,45.83627220
87085_3510_00019,rue Michel Chevalier,19,,BC0105,1563695.90950000,5183293.84080000,1.24529038,45.83617421
87085_3510_00020,rue Michel Chevalier,20,,BC0083,1563683.06500000,5183299.18740000,1.24512356,45.83621976
87085_3510_00021,rue Michel Chevalier,21,,BC0104,1563690.33580000,5183288.94480000,1.24522004,45.83612906
87085_3510_00022,rue Michel Chevalier,22,,BC0084,1563676.37420000,5183293.08270000,1.24503919,45.83616352
87085_3510_00023,rue Michel Chevalier,23,,BC0103,1563682.45720000,5183282.05180000,1.24512060,45.83606550
87085_3510_00024,rue Michel Chevalier,24,,BC0085,1563671.28310000,5183288.66050000,1.24497492,45.83612273
87085_3510_00025,rue Michel Chevalier,25,,BC0102,1563672.89750000,5183273.40020000,1.24500003,45.83598578
87085_3510_00026,rue Michel Chevalier,26,,BC0086,1563665.68090000,5183283.93450000,1.24490417,45.83607911
87085_3510_00027,rue Michel Chevalier,27,,BC0101,1563665.60630000,5183267.28600000,1.24490793,45.83592933
87085_3510_00029,rue Michel Chevalier,29,,BC0100,1563658.43210000,5183261.03480000,1.24481738,45.83587167
87085_3510_00030,rue Michel Chevalier,30,,BC0087,1563651.68150000,5183271.36490000,1.24472757,45.83596326
87085_3510_00031,rue Michel Chevalier,31,,BC0241,1563651.28720000,5183254.84290000,1.24472718,45.83581456
87085_3510_00032,rue Michel Chevalier,32,,BC0088,1563645.47880000,5183266.25620000,1.24464920,45.83591608
87085_3510_00033,rue Michel Chevalier,33,,BC0098,1563643.17610000,5183247.64380000,1.24462484,45.83574819
87085_3510_00034,rue Michel Chevalier,34,,BC0089,1563640.15840000,5183261.32730000,1.24458212,45.83587068
87085_3510_00035,rue Michel Chevalier,35,,BC0097,1563634.97090000,5183240.24130000,1.24452135,45.83567997
87085_3510_00036,rue Michel Chevalier,36,,BC0090,1563633.48360000,5183255.68450000,1.24449783,45.83581860
87085_3510_00038,rue Michel Chevalier,38,,BC0306,1563630.04820000,5183252.53270000,1.24445451,45.83578957
87085_3510_00040,rue Michel Chevalier,40,,BC0092,1563625.44110000,5183248.35440000,1.24439640,45.83575107
87085_3510_00042,rue Michel Chevalier,42,,BC0247,1563619.83620000,5183243.35390000,1.24432569,45.83570497
87085_3512_00001,rue Michel Detroyat,1,,EX0322,1565911.26220000,5180687.54520000,1.27452745,45.81316447
87085_3512_00002,rue Michel Detroyat,2,,EX0354,1565901.97760000,5180680.08640000,1.27441009,45.81309556
87085_3512_00003,rue Michel Detroyat,3,,EX0323,1565923.83740000,5180672.72200000,1.27469335,45.81303358
87085_3512_00004,rue Michel Detroyat,4,,EX0353,1565917.96810000,5180661.48140000,1.27462098,45.81293131
87085_3512_00005,rue Michel Detroyat,5,,EX0324,1565934.69800000,5180659.44900000,1.27483676,45.81291629
87085_3512_00006,rue Michel Detroyat,6,,EX0352,1565931.96490000,5180644.39890000,1.27480580,45.81278037
87085_3512_00007,rue Michel Detroyat,7,,EX0325,1565946.95250000,5180645.06410000,1.27499842,45.81278928
87085_3512_00008,rue Michel Detroyat,8,,EX0351,1565945.03100000,5180628.76940000,1.27497824,45.81264232
87085_3512_00009,rue Michel Detroyat,9,,EX0326,1565958.94660000,5180629.45620000,1.27515706,45.81265121
87085_3512_00011,rue Michel Detroyat,11,,EX0327,1565961.68790000,5180616.24230000,1.27519600,45.81253288
87085_3512_00015,rue Michel Detroyat,15,,EX0328,1565957.55150000,5180601.53680000,1.27514689,45.81239979
87085_3512_00017,rue Michel Detroyat,17,,EX0329,1565948.20770000,5180589.97830000,1.27502991,45.81229399
87085_3512_00021,rue Michel Detroyat,21,,EX0331,1565923.82440000,5180566.44300000,1.27472281,45.81207752
87085_3512_00023,rue Michel Detroyat,23,,EX0332,1565908.21950000,5180555.97860000,1.27452498,45.81198035
87085_3512_00025,rue Michel Detroyat,25,,EX0333,1565891.26920000,5180545.81800000,1.27430977,45.81188564
87085_3512_00027,rue Michel Detroyat,27,,EX0334,1565877.45040000,5180537.24110000,1.27413440,45.81180579
87085_3516_00001,rue Michèle Morgan,1,,PP0109,1560121.61990000,5184200.61130000,1.19902836,45.84361326
87085_3516_00002,rue Michèle Morgan,2,,PP0123,1560117.96680000,5184209.52440000,1.19897875,45.84369269
87085_3516_00003,rue Michèle Morgan,3,,PP0122,1560098.97150000,5184193.83800000,1.19873883,45.84354772
87085_3516_00004,rue Michèle Morgan,4,,PP0124,1560096.37680000,5184203.17440000,1.19870272,45.84363118
87085_3516_00005,rue Michèle Morgan,5,,PP0121,1560069.12640000,5184185.79460000,1.19835704,45.84346929
87085_3516_00006,rue Michèle Morgan,6,,PP0125,1560058.51210000,5184209.72210000,1.19821346,45.84368237
87085_3516_00007,rue Michèle Morgan,7,,PP0120,1560057.16720000,5184191.50960000,1.19820145,45.84351827
87085_3516_00008,rue Michèle Morgan,8,,PP0126,1560062.32210000,5184242.63640000,1.19825291,45.84397922
87085_3516_00009,rue Michèle Morgan,9,,PP0119,1560048.27720000,5184207.59630000,1.19808234,45.84366116
87085_3516_00010,rue Michèle Morgan,10,,PP0127,1560080.73710000,5184249.19810000,1.19848802,45.84404200
87085_3516_00011,rue Michèle Morgan,11,,PP0118,1560036.84720000,5184226.91090000,1.19792961,45.84383258
87085_3516_00012,rue Michèle Morgan,12,,PP0128,1560100.34730000,5184256.17390000,1.19873839,45.84410874
87085_3516_00014,rue Michèle Morgan,14,,PP0129,1560119.23860000,5184262.04770000,1.19897983,45.84416542
87085_3516_00015,rue Michèle Morgan,15,,PP0117,1560031.50260000,5184237.38850000,1.19785776,45.84392574
87085_3516_00016,rue Michèle Morgan,16,,PP0130,1560131.62110000,5184266.33400000,1.19913796,45.84420649
87085_3516_00017,rue Michèle Morgan,17,,PP0116,1560042.08590000,5184245.32600000,1.19799167,45.84399930
87085_3516_00018,rue Michèle Morgan,18,,PP0165,1560145.27360000,5184269.66780000,1.19931271,45.84423926
87085_3516_00019,rue Michèle Morgan,19,,PP0139,1560064.82780000,5184253.05470000,1.19828213,45.84407345
87085_3516_00020,rue Michèle Morgan,20,,PP0171,1560158.13240000,5184272.36660000,1.19947743,45.84426615
87085_3516_00022,rue Michèle Morgan,22,,PP0172,1560172.57870000,5184274.90660000,1.19966263,45.84429194
87085_3516_00024,rue Michèle Morgan,24,,PP0155,1560189.72370000,5184278.39910000,1.19988229,45.84432684
87085_3516_00025,rue Michèle Morgan,25,,PP0134,1560123.97960000,5184274.72980000,1.19903716,45.84428046
87085_3516_00027,rue Michèle Morgan,27,,PP0133,1560143.20990000,5184278.39900000,1.19928361,45.84431738
87085_3516_00029,rue Michèle Morgan,29,,PP0167,1560161.20160000,5184282.10310000,1.19951410,45.84435436
87085_3516_00031,rue Michèle Morgan,31,,PP0166,1560178.08030000,5184285.30119999,1.19973042,45.84438656
87085_3513_00002,rue Michel Serrault,2,,PP0068,1560186.94780000,5184637.24370000,1.19974215,45.84755424
87085_3513_00003,rue Michel Serrault,3,,PP0076,1560175.05240000,5184633.96820000,1.19958998,45.84752235
87085_3513_00004,rue Michel Serrault,4,,PP0069,1560174.84210000,5184667.30110000,1.19957758,45.84782215
87085_3513_00005,rue Michel Serrault,5,,PP0075,1560166.34010000,5184650.80790000,1.19947294,45.84767206
87085_3513_00006,rue Michel Serrault,6,,PP0070,1560169.98530000,5184691.74810000,1.19950795,45.84804108
87085_3513_00007,rue Michel Serrault,7,,PP0074,1560160.46520000,5184676.26800000,1.19938991,45.84789989
87085_3513_00008,rue Michel Serrault,8,,PP0071,1560166.69610000,5184698.07400000,1.19946377,45.84809731
87085_3513_00010,rue Michel Serrault,10,,PP0072,1560161.04180000,5184700.39030000,1.19939031,45.84811700
87085_3513_00012,rue Michel Serrault,12,,PP0073,1560147.75620000,5184702.21480000,1.19921877,45.84813071
87085_3514_00003,rue Michel Simon,3,,NW0133,1561056.99210000,5183659.20120000,1.21122400,45.83893268
87085_3514_00005,rue Michel Simon,5,,NW0134,1561062.41940000,5183646.77290000,1.21129744,45.83882197
87085_3514_00007,rue Michel Simon,7,,NW0178,1561063.24350000,5183606.59720000,1.21131966,45.83846074
87085_3514_00009,rue Michel Simon,9,,NW0179,1561047.00390000,5183597.76340000,1.21111321,45.83837800
87085_3514_00010,rue Michel Simon,10,,NW0194,1561056.34880000,5183637.64750000,1.21122195,45.83873866
87085_3514_00011,rue Michel Simon,11,,NW0180,1561032.66860000,5183589.83810000,1.21093101,45.83830381
87085_3514_00012,rue Michel Simon,12,,NW0193,1561062.69540000,5183622.25770000,1.21130808,45.83860150
87085_3514_00013,rue Michel Simon,13,,NW0181,1561025.21820000,5183585.88050000,1.21083627,45.83826670
87085_3514_00014,rue Michel Simon,14,,NW0192,1561035.07310000,5183601.86770000,1.21095848,45.83841250
87085_3514_00015,rue Michel Simon,15,,NW0181,1561019.49470000,5183582.81500000,1.21076350,45.83823797
87085_3514_00016,rue Michel Simon,16,,NW0191,1561023.86730000,5183595.45350000,1.21081612,45.83835254
87085_3514_00017,rue Michel Simon,17,,NW0183,1561006.12780000,5183575.39480000,1.21059362,45.83816852
87085_3514_00018,rue Michel Simon,18,,NW0190,1561012.94170000,5183589.60620000,1.21067720,45.83829773
87085_3514_00020,rue Michel Simon,20,,NW0189,1561001.76040000,5183583.11010000,1.21053518,45.83823704
87085_3514_00021,rue Michel Simon,21,,NW0185,1560957.30600000,5183548.85590000,1.20997297,45.83791992
87085_3514_00022,rue Michel Simon,22,,NW0188,1560990.54720000,5183577.13170000,1.21039260,45.83818099
87085_3514_00024,rue Michel Simon,24,,NW0187,1560976.09560000,5183569.42720000,1.21020884,45.83810877
87085_3514_00026,rue Michel Simon,26,,NW0186,1560959.88480000,5183560.25960000,1.21000286,45.83802302
87085_3514_00028,rue Michel Simon,28,,NW0197,1560944.12530000,5183551.54590000,1.20980256,45.83794145
87085_3520_00001,rue Mignet,1,,BH0840,1563216.52990000,5183858.60640000,1.23896037,45.84115939
87085_3520_00002,rue Mignet,2,,BH0159,1563223.98570000,5183869.51590000,1.23905323,45.84125901
87085_3520_00003,rue Mignet,3,,BH0840,1563206.88720000,5183868.85030000,1.23883335,45.84124962
87085_3520_00004,rue Mignet,4,,BH0158,1563217.87820000,5183875.92510000,1.23897280,45.84131545
87085_3520_00005,rue Mignet,5,,BH0841,1563196.83300000,5183879.55130000,1.23870090,45.84134389
87085_3520_00006,rue Mignet,6,,BH0157,1563210.36590000,5183883.18810000,1.23887404,45.84137929
87085_3520_00007,rue Mignet,7,,BH0842,1563186.96570000,5183889.85890000,1.23857097,45.84143464
87085_3520_00008,rue Mignet,8,,BH0156,1563203.63360000,5183890.22230000,1.23878539,45.84144123
87085_3520_00009,rue Mignet,9,,BH0842,1563179.14750000,5183898.16000000,1.23846798,45.84150776
87085_3520_00010,rue Mignet,10,,BH0062,1563193.92780000,5183900.43050000,1.23865757,45.84153113
87085_3520_00011,rue Mignet,11,,BH0704,1563172.82360000,5183904.59700000,1.23838476,45.84156441
87085_3520_00012,rue Mignet,12,,BH0154,1563186.01900000,5183909.05840000,1.23855332,45.84160717
87085_3520_00013,rue Mignet,13,,BH0705,1563167.21030000,5183910.35040000,1.23831087,45.84161505
87085_3520_00014,rue Mignet,14,,BH0153,1563177.08190000,5183917.95050000,1.23843576,45.84168538
87085_3520_00015,rue Mignet,15,,BH0706,1563159.66950000,5183918.80110000,1.23821141,45.84168956
87085_3520_00016,rue Mignet,16,,BH0152,1563168.55190000,5183927.77910000,1.23832318,45.84177209
87085_3520_00017,rue Mignet,17,,BH0708,1563150.37760000,5183928.32410000,1.23808911,45.84177338
87085_3520_00018,rue Mignet,18,,BH0151,1563159.03130000,5183937.45590000,1.23819789,45.84185725
87085_3520_00019,rue Mignet,19,,BH0887,1563134.52690000,5183944.70780000,1.23788043,45.84191760
87085_2055_00002,rue Millet,2,,CN0143,1566361.36150000,5184282.22700000,1.27931843,45.84558853
87085_2055_00004,rue Millet,4,,CN0142,1566357.44220000,5184288.49850000,1.27926624,45.84564418
87085_2055_00005,rue Millet,5,,CN0188,1566340.29720000,5184295.65130000,1.27904357,45.84570519
87085_2055_00006,rue Millet,6,,CN0142,1566351.57580000,5184297.96670000,1.27918810,45.84572821
87085_2055_00007,rue Millet,7,,CN0189,1566333.51160000,5184306.49200000,1.27895321,45.84580139
87085_2055_00008,rue Millet,8,,CN0141,1566347.65630000,5184304.27570000,1.27913589,45.84578420
87085_2055_00009,rue Millet,9,,CN0190,1566328.90250000,5184314.39330000,1.27889169,45.84587157
87085_2055_00010,rue Millet,10,,CN0140,1566344.40800000,5184309.32110000,1.27909268,45.84582896
87085_2055_00011,rue Millet,11,,CN0191,1566323.41400000,5184322.73270000,1.27881872,45.84594552
87085_2055_00012,rue Millet,12,,CN0139,1566340.07890000,5184316.33350000,1.27903501,45.84589120
87085_2055_00014,rue Millet,14,,CN0138,1566334.66140000,5184325.03080000,1.27896285,45.84596838
87085_3525_00003,rue Mirabeau,3,,HZ0099,1564385.27120000,5182187.34060000,1.25447415,45.82635690
87085_3525_00005,rue Mirabeau,5,,HZ0096,1564382.59050000,5182196.31690000,1.25443712,45.82643711
87085_3525_00005_a,rue Mirabeau,5,a,HZ0096,1564356.65250000,5182217.09320000,1.25409752,45.82661889
87085_3525_00005_b,rue Mirabeau,5,b,HZ0097,1564337.96750000,5182206.03900000,1.25386021,45.82651577
87085_3525_00005_c,rue Mirabeau,5,c,HZ0097,1564320.38770000,5182194.60620000,1.25363724,45.82640946
87085_3525_00005_d,rue Mirabeau,5,d,HZ0097,1564316.90670000,5182175.42370000,1.25359786,45.82623621
87085_3525_00006,rue Mirabeau,6,,HT0012,1564398.99980000,5182196.26680000,1.25464828,45.82643990
87085_3525_00008,rue Mirabeau,8,,HT0011,1564395.73030000,5182206.56200000,1.25460331,45.82653187
87085_3525_00010,rue Mirabeau,10,,HT0010,1564393.09130000,5182216.85150000,1.25456645,45.82662391
87085_3525_00011,rue Mirabeau,11,,HZ0094,1564378.00200000,5182211.30250000,1.25437386,45.82657101
87085_3525_00012,rue Mirabeau,12,,HT0010,1564389.89380000,5182227.26460000,1.25452237,45.82671695
87085_3525_00014,rue Mirabeau,14,,HT0132,1564385.55630000,5182242.28870000,1.25446232,45.82685124
87085_3525_00015,rue Mirabeau,15,,HZ0093,1564372.35620000,5182231.14050000,1.25429562,45.82674835
87085_3525_00017,rue Mirabeau,17,,HZ0092,1564368.12390000,5182245.33410000,1.25423715,45.82687520
87085_3525_00018,rue Mirabeau,18,,HT0008,1564382.31420000,5182252.96140000,1.25441759,45.82694661
87085_3525_00019,rue Mirabeau,19,,HZ0091,1564365.55830000,5182253.97270000,1.25420170,45.82695240
87085_3525_00020,rue Mirabeau,20,,HT0007,1564379.63850000,5182261.75790000,1.25438068,45.82702521
87085_3525_00021,rue Mirabeau,21,,HZ0090,1564362.85260000,5182263.07570000,1.25416432,45.82703376
87085_3525_00022,rue Mirabeau,22,,HT0006,1564377.54850000,5182268.54330000,1.25435188,45.82708584
87085_3525_00023,rue Mirabeau,23,,HZ0089,1564360.23410000,5182270.74790000,1.25412847,45.82710226
87085_3525_00024,rue Mirabeau,24,,HT0005,1564373.71200000,5182281.51640000,1.25429885,45.82720178
87085_3525_00025,rue Mirabeau,25,,HZ0089,1564357.15460000,5182282.29260000,1.25408558,45.82720550
87085_3525_00028,rue Mirabeau,28,,HT0004,1564369.51600000,5182296.47290000,1.25424064,45.82733550
87085_3525_00030,rue Mirabeau,30,,HT0113,1564366.74140000,5182306.01950000,1.25420225,45.82742083
87085_3530_00002,rue Mireboeuf,2,,DW0078,1564908.43100000,5182704.60710000,1.26106037,45.83111297
87085_3530_00003,rue Mireboeuf,3,,DW0081,1564897.09810000,5182707.72450000,1.26091366,45.83113879
87085_3530_00004,rue Mireboeuf,4,,DW0079,1564901.68800000,5182714.61520000,1.26097079,45.83120168
87085_3530_00006,rue Mireboeuf,6,,DW0075,1564901.31200000,5182726.33410000,1.26096265,45.83130702
87085_3545_00001,rue Molière,1,,BO0579,1564029.02700000,5184399.06070000,1.24926469,45.84618223
87085_3545_00002,rue Molière,2,,BO0581,1564029.14990000,5184407.89550000,1.24926377,45.84626172
87085_3545_00004,rue Molière,4,,BO0583,1564017.88390000,5184408.20800000,1.24911867,45.84626231
87085_3545_00006,rue Molière,6,,BO0585,1564001.31540000,5184408.56370000,1.24890530,45.84626223
87085_3545_00012,rue Molière,12,,BO0562,1563956.50450000,5184409.32970000,1.24832830,45.84626025
87085_3545_00013,rue Molière,13,,BO0593,1563946.49930000,5184400.88710000,1.24820190,45.84618233
87085_3545_00023,rue Molière,23,,BO0601,1563858.60550000,5184398.70930000,1.24707118,45.84614534
87085_3545_00024,rue Molière,24,,BO0568,1563878.53430000,5184410.74990000,1.24732429,45.84625760
87085_3545_00026,rue Molière,26,,BO0603,1563870.58680000,5184410.15630000,1.24722216,45.84625068
87085_3545_00030,rue Molière,30,,BO0607,1563857.21030000,5184408.41560000,1.24705047,45.84623238
87085_3545_00032,rue Molière,32,,BO0609,1563850.48470000,5184407.71550000,1.24696410,45.84622475
87085_3545_00034,rue Molière,34,,BO0611,1563841.57650000,5184406.57190000,1.24684976,45.84621270
87085_3550_00001,rue Monge,1,,IM1093,1563370.24560000,5182420.83090000,1.24134742,45.82825638
87085_3550_00001_bis,rue Monge,1,bis,IM1286,1563362.60710000,5182436.17640000,1.24124477,45.82839291
87085_3550_00002,rue Monge,2,,IM1282,1563381.19900000,5182427.67360000,1.24148642,45.82832011
87085_3550_00004,rue Monge,4,,IM1284,1563375.81620000,5182438.35670000,1.24141412,45.82841515
87085_3550_00005,rue Monge,5,,IM1288,1563359.18210000,5182442.83150000,1.24119881,45.82845209
87085_3550_00006,rue Monge,6,,IM1089,1563370.39720000,5182448.99190000,1.24134137,45.82850974
87085_3550_00007,rue Monge,7,,IM1292,1563353.13820000,5182454.82770000,1.24111763,45.82855881
87085_3550_00008,rue Monge,8,,IM1290,1563366.91390000,5182455.70160000,1.24129464,45.82856940
87085_3550_00009,rue Monge,9,,IM1296,1563348.61790000,5182463.86990000,1.24105690,45.82863925
